,,,,,,
,,,,,,
Table supplementary S4. Genes expressed differently in cell lines compared with normal cervical epitheliuma,,,,,,
GEN SYMBOL,GENE ID,CHROMOSOME,CYTOBAND,GENE START,Score(d),Fold Changeb
FPR1,2357,19,19q13.33,56940838,-5.38194798092993,0.486400764010915
FPRL2,2359,19,19q13.33,56990223,-5.78758348019748,0.387434759717589
ZNF577,84765,19,19q13.33,57066350,-6.79300201748378,0.268994976055872
ZNF649,65251,19,19q13.33,57084300,-6.68958812146799,0.39654109760053
ZNF350,59348,19,19q13.33,57159405,-12.1668940904557,0.221104345287423
ZNF615,284370,19,19q13.33,57186400,-5.60539811121982,0.430529171742713
ZNF432,9668,19,19q13.33,57228489,-5.60539811121982,0.430529171742713
LOC400713,400713,19,19q13.33,57564994,-13.5346265617443,0.335846356640937
ZNF528,84436,19,19q13.41,57592933,-7.09956135084889,0.318568659961897
ZNF701,55762,19,19q13.41,57765340,-5.59040000731388,0.290835768746509
ZNF83,55769,19,19q13.41,57807429,-6.14876995438087,0.144087621031154
ZNF28,7576,19,19q13.41,57992473,-7.36703314796745,0.33157386868258354
ZNF320,162967,19,19q13.41,58071237,-7.99424316452074,0.239278639316501
ZNF321,399669,19,19q13.41,58122200,-5.67904196718672,0.468817209029818
ZNF816A,125893,19,19q13.41,58144444,-5.67904196718672,0.468817209029818
ZNF702,79986,19,19q13.41,58163316,-7.08706836397905,0.358871024810375
ZNF160,90338,19,19q13.41,58261679,-6.72358729357291,0.39400589183762746
ZNF415,55786,19,19q13.41,58302944,-8.31924655788667,0.206419604366799
ZNF347,84671,19,19q13.41,58334460,-9.14366628862102,0.372311968618658
LOC646508,646508,19,19q13.41,58474766,6.07600471715204,2.13768117798481
ZNF525,170958,19,19q13.41,58560780,-5.59040000731388,0.290835768746509
ZNF765,91661,19,19q13.41,58590209,-5.59040000731388,0.290835768746509
ZNF813,126017,19,19q13.41,58662801,-5.59040000731388,0.290835768746509
LENG4,79143,19,19q13.42,59368921,6.94435938046309,2.66113533729663
NLRP2,55655,19,19q13.42,60169579,-6.86745575873092,0.360508558998215
UBE2S,27338,19,19q13.42,60604462,7.8184503895336,5.6293040246543
ZNF582,147948,19,19q13.43,61586460,-7.02913132417071,0.581736883848027
ZNF583,147949,19,19q13.43,61607530,-10.8611017463782,0.321753180975585
ZNF471,57573,19,19q13.43,61711024,-7.74965457842207,0.347488069270545
ZFP28,140612,19,19q13.43,61742129,-8.5135645520784,0.418405324659589
ZNF470,388566,19,19q13.43,61770702,-9.7245969528369,0.363204185534426
ZIM2,23619,19,19q13.43,61977732,-9.77403837697483,0.476513772215633
PEG3,5178,19,19q13.43,62015615,-9.77403837697483,0.476513772215633
VN1R1,57191,19,19q13.43,62658354,-6.2706220428094,0.645680322860928
ZNF671,79891,19,19q13.43,62922931,-6.18183702868399,0.434449120249501
ZNF586,54807,19,19q13.43,62972837,-6.0939538607084,0.388944317234759
ZNF418,147686,19,19q13.43,63125064,-6.31023942572263,0.586004872974706
ZNF256,10172,19,19q13.43,63144013,-7.67220872167151,0.451970719354017
ZNF132,7691,19,19q13.43,63635993,-5.49201761954986,0.555409361771561
TRIM28,10155,19,19q13.43,63747648,5.56099716417125,2.66040373228536
UBE2M,9040,19,19q13.43,63758891,5.09201849943195,1.89232401061718
TRIB3,57761,20,20p13,309308,6.82979267667085,2.52102813101085
SNRPB,6628,20,20p13,2390281,7.10909529636226,2.83480876856385
CPXM1,56265,20,20p13,2722715,-9.49232288313318,0.242522846657328
C20orf194,25943,20,20p13,3177948,-5.53462853667083,0.318413523709374
CDC25B,994,20,20p13,3724401,7.28311177532893,2.86570274077806
PRNP,5621,20,20p13,4614797,-5.53035331904697,0.482056671216961
RASSF2,9770,20,20p13,4708669,-5.8999589257663,0.290288220030192
PCNA,5111,20,20p12.3,5043599,5.21959552055306,2.16706102900085
KIAA1434,56261,20,20p12.3,5473080,-5.7240350494645,0.186432969169313
PLCB1,23236,20,20p12.3,8061296,-8.84792940051955,0.248825756240169
C20orf103,24141,20,20p12.2,9443271,-5.50299170741805,0.371923269009448
JAG1,182,20,20p12.2,10566334,-8.76270885327578,0.141677413401469
TASP1,55617,20,20p12.1,13318036,-6.07369773329586,0.530191580985546
FLRT3,23767,20,20p12.1,14252643,-6.99560987655194,0.308701903366625
SLC24A3,57419,20,20p11.23,19141290,-17.9548057854388,0.14218252507008
RIN2,54453,20,20p11.23,19818210,-6.64538719444447,0.471243268918431
C20orf74,57186,20,20p11.23,20321411,-6.23254594661454,0.286779204355516
SSTR4,6754,20,20p11.21,22964057,5.23677613481384,1.65205314769098
CD93,22918,20,20p11.21,23007993,-10.2915274149227,0.308446215445855
ABHD12,26090,20,20p11.21,25223379,5.33837604598423,1.67321060837545
GINS1,9837,20,20p11.21,25336323,7.5595158897668,4.83848721546223
TPX2,22974,20,20q11.21,29790565,11.4735645173404,10.8963408509601
ASXL1,171023,20,20q11.21,30409814,6.21009171000497,2.37521594490994
C20orf114,92747,20,20q11.21,31334602,-5.90044869914,0.0312054569965424
CDK5RAP1,51654,20,20q11.21,31410306,5.26449991189451,2.64714936320534
NECAB3,63941,20,20q11.22,31708554,6.8046193507921,2.26263857097175
E2F1,1869,20,20q11.22,31727150,9.95550659045934,2.97162180355712
DYNLRB1,83658,20,20q11.22,32567865,5.62837697157583,1.81463717145413
GSS,2937,20,20q11.22,32979897,5.23479947567222,2.29116278854503
GDF5OS,554250,20,20q11.22,33484243,5.22422821319523,1.56662852627799
GDF5,8200,20,20q11.22,33484563,5.22422821319523,1.56662852627799
CEP250,11190,20,20q11.22,33506564,6.82330615665446,1.72870440446768
CPNE1,8904,20,20q11.22,33677380,5.07016556197539,1.82892322769376
NFS1,9054,20,20q11.22,33720025,5.07016556197539,1.82892322769376
SCAND1,51282,20,20q11.23,34004960,5.62080919285045,1.78344690586342
C20orf4,25980,20,20q11.23,34287861,5.15155711510093,1.89765075215454
DSN1,79980,20,20q11.23,34813862,6.62519163568759,2.93509737415311
RPN2,6185,20,20q11.23,35240888,5.32637404063674,1.57216717487399
TGM2,7052,20,20q11.23,36190277,-5.82816015195033,0.198190930587604
LOC388796,388796,20,20q11.23,36482649,7.75636225790263,2.97821718726131
SLC32A1,140679,20,20q11.23,36786519,5.58394956052755,1.66527360649287
MYBL2,4605,20,20q13.12,41729123,9.23769768828994,9.26337766704766
JPH2,57158,20,20q13.12,42173751,7.25438994251918,2.18818373725953
ADA,100,20,20q13.12,42681577,5.47741449739284,2.8749503344715
KCNK15,60598,20,20q13.12,42807902,6.1655163636051,1.74410510436216
TOMM34,10953,20,20q13.12,43004185,9.55281917497953,4.05087476309804
SLPI,6590,20,20q13.12,43314293,-9.5020939804845,0.198549298212127
C20orf10,27296,20,20q13.12,43435934,6.11232127597548,1.63191986588483
DNTTIP1,116092,20,20q13.12,43853983,10.0644223346828,2.26781931443319
UBE2C,11065,20,20q13.12,43874662,6.71224099617066,5.19757714584204
SNX21,90203,20,20q13.12,43895877,6.65962325543821,1.77599731427995
ACOT8,10005,20,20q13.12,43903768,6.65962325543821,1.77599731427995
ZSWIM1,90204,20,20q13.12,43943287,5.71640243474035,1.74799466705083
CTSA,5476,20,20q13.12,43952998,5.06830356482111,2.03732625932606
PLTP,5360,20,20q13.12,43960804,-6.92176104270353,0.151002924933293
FLJ40606,643549,20,20q13.12,43996146,5.55178023472351,1.67354931809817
ZNF335,63925,20,20q13.12,44010699,7.17314310455599,1.79039492250253
ZNF334,55713,20,20q13.12,44563114,-6.38459199205978,0.433844190810646
SLC2A10,81031,20,20q13.12,44771686,-5.37631766868947,0.406733050918595
DDX27,55661,20,20q13.13,47269291,5.74187864013053,2.37482117717768
TMEM189-UBE2V1,387522,20,20q13.13,48131068,6.29906112441035,2.09062354255136
UBE2V1,7335,20,20q13.13,48131068,6.29906112441035,2.09062354255136
TMEM189,387521,20,20q13.13,48173714,6.29906112441035,2.09062354255136
SALL4,57167,20,20q13.2,49833988,5.89223925580414,3.87000129732866
ZFP64,55734,20,20q13.2,50133957,6.44984733292438,2.21697238522645
TSHZ2,128553,20,20q13.2,51022284,-6.41642614875778,0.309355377313661
BCAS1,8537,20,20q13.2,51993924,-7.46681975287664,0.426715488855712
AURKA,6790,20,20q13.31,54377852,20.991047860688,13.738529447835
CSTF1,1477,20,20q13.31,54400834,9.69589682202397,2.10121035589491
RAE1,8480,20,20q13.31,55359552,12.6960356381523,3.16703852440838
TMEPAI,56937,20,20q13.31,55656858,-6.79510243655449,0.281437416569268
VAPB,9217,20,20q13.32,56397651,5.28908254043196,1.64981338907786
NPEPL1,79716,20,20q13.32,56701268,5.47132103352515,1.58827311615798
GNAS,2778,20,20q13.32,56848190,5.16314114392242,1.62567306519023
TH1L,51497,20,20q13.32,56989706,9.79331864427412,3.08097120735216
SLMO2,51012,20,20q13.32,57041595,7.96222783809793,2.13417204572055
PSMA7,5688,20,20q13.33,60145186,5.15049656649127,1.68439541086195
SS18L1,26039,20,20q13.33,60152217,5.36138643046686,1.67578138067638
GTPBP5,26164,20,20q13.33,60191476,5.05595394143117,2.241751401993
ADRM1,11047,20,20q13.33,60311422,8.82895898989932,2.9496838500783
LAMA5,3911,20,20q13.33,60317516,5.85341833983768,1.89211479070408
CABLES2,81928,20,20q13.33,60397081,6.4410087118237,1.81708179935739
C20orf20,55257,20,20q13.33,60898283,7.67994344856323,2.64046417346983
TCFL5,10732,20,20q13.33,60942912,8.97148002536376,2.101470056627
LOC100132911,100132911,20,20q13.33,60946061,8.97148002536376,2.101470056627
ARFGAP1,55738,20,20q13.33,61374610,8.47631228507705,1.9303712267594
EEF1A2,1917,20,20q13.33,61589810,5.32637404063674,1.57216717487399
GMEB2,26205,20,20q13.33,61689399,5.91219306709696,1.67803898475425
TPD52L2,7165,20,20q13.33,61967034,7.77908871132567,1.89913700120477
SAMD10,140700,20,20q13.33,62075910,6.02868887136292,1.84866850463294
MYT1,4661,20,20q13.33,62266271,5.62362846314195,1.71511181358342
SAMSN1,64092,21,21q11.2,14779420,-5.62317962849318,0.398557210198775
LOC388813,388813,21,21q11.2,14886120,-5.62317962849318,0.398557210198775
C21orf34,388815,21,21q21.1,16364713,-6.18150966573006,0.167771912971261
MIRN99A,407055,21,21q21.1,16833279,-5.66724848623253,0.438462490394821
MIRN155,114614,21,21q21.3,25868162,-6.98851853852926,0.580685339749308
CYYR1,116159,21,21q21.3,26760399,-17.3019849224111,0.131382418504418
ADAMTS5,11096,21,21q21.3,27212112,-7.47043371841395,0.321531309422724
KRTAP19-5,337972,21,21q22.11,30796061,5.52990132870413,1.55449876086534
C21orf45,54069,21,21q22.11,32562401,5.29869891990824,1.76990447806153
GART,2618,21,21q22.11,33798139,6.01701567143585,2.36268544022872
DONSON,29980,21,21q22.11,33872081,7.41783375287535,2.70165833021366
ATP5O,539,21,21q22.11,34197627,7.41783375287535,2.70165833021366
CLIC6,54102,21,21q22.12,34963558,-7.11994750363076,0.188755218128491
CHAF1B,8208,21,21q22.13,36679559,8.17786003043494,3.89829003881321
SIM2,6493,21,21q22.13,36993861,10.2493725606888,2.28852224707602
KCNJ15,3772,21,21q22.13,38550534,-6.74164602417399,0.190790168190818
FAM3B,54097,21,21q22.3,41610531,-5.53332147735771,0.344479913309339
TMPRSS2,7113,21,21q22.3,41758351,-7.9199144099729,0.189196595486877
PRDM15,63977,21,21q22.3,42091454,7.48428132243774,1.74454929854046
PDE9A,5152,21,21q22.3,42946931,5.23498179808728,1.53428551985952
CBS,875,21,21q22.3,43346370,5.82308886517764,3.01140782351687
C21orf125,284836,21,21q22.3,43694418,8.4103292449445,2.82632727675366
C21orf84,114038,21,21q22.3,43706403,5.51746769219129,1.8899643874013
HSF2BP,11077,21,21q22.3,43773500,5.86376200010621,2.31404972631692
H2BFS,54145,21,21q22.3,43809548,6.23984512212998,3.42374423892153
RRP1B,23076,21,21q22.3,43903860,7.25477227400121,2.31684139329812
CSTB,1476,21,21q22.3,44018259,-8.83160327649555,0.311104391863306
C21orf67,84536,21,21q22.3,45179076,6.14469613464734,1.63133680019576
C21orf70,85395,21,21q22.3,45184383,6.05693969012961,2.75724133756585
COL6A1,1291,21,21q22.3,46226091,-14.0394980757567,0.255571532144537
COL6A2,1292,21,21q22.3,46342461,-9.63828686948392,0.353552839198498
C21orf58,54058,21,21q22.3,46545475,11.3486433520794,2.34552227189097
psiTPTE22,387590,22,22q11.1,15462801,-6.39469086029227,0.361954577488922
CECR1,51816,22,22q11.1,16040192,-9.99579848368665,0.303776944336271
MICAL3,57553,22,22q11.21,16650415,6.60944289991053,1.69007632374524
USP18,11274,22,22q11.21,17012758,5.35000570301996,1.84853321516762
SLC25A1,6576,22,22q11.21,17543095,6.34709654821559,2.74503754811745
UFD1L,7353,22,22q11.21,17817701,5.13472895776098,1.69556722333786
CDC45L,8318,22,22q11.21,17847416,7.29672727639509,5.13287958743684
GP1BB,2812,22,22q11.21,18091066,-6.40032056325098,0.391910600236023
GNB1L,54584,22,22q11.21,18155934,5.63568192462944,1.81946687178524
C22orf29,79680,22,22q11.21,18213661,5.63568192462944,1.81946687178524
TXNRD2,10587,22,22q11.21,18243040,5.55526405439926,1.8318847819343
RANBP1,5902,22,22q11.21,18485024,6.15696279199218,2.53252196765001
MED15,51586,22,22q11.21,19191886,5.08268481183988,1.87407131024774
LOC150223,150223,22,22q11.21,20312378,5.32899393481022,2.57553890565554
SMARCB1,6598,22,22q11.23,22459150,5.05608773290813,2.29450908121878
GGTLA1,2687,22,22q11.23,22945622,-6.83378093779489,0.43605899375704
C22orf13,83606,22,22q11.23,23266406,5.47247211473618,1.74542209675317
KREMEN1,83999,22,22q12.1,27799106,-5.52987280391721,0.547099913727347
NEFH,4744,22,22q12.2,28206219,8.49733934112763,9.869258528937
NF2,4771,22,22q12.2,28329565,5.13193183195103,2.04831781992421
MTMR3,8897,22,22q12.2,28609158,-6.38579944900748,0.479811308886433
MTP18,51537,22,22q12.2,29151720,5.94251996069081,2.1984358720066
OSBP2,23762,22,22q12.2,29420793,5.44699139854942,3.10889900420108
PIK3IP1,113791,22,22q12.2,30007579,-8.01850624586173,0.38685073410003
PISD,23761,22,22q12.2,30344477,5.34622972602407,2.85935474115609
C22orf30,253143,22,22q12.2,30402242,5.34622972602407,2.85935474115609
SLC5A1,6523,22,22q12.3,30769259,-10.5625796891506,0.175697534282872
SLC5A4,6527,22,22q12.3,30944463,-5.7326974998044,0.540795567969658
LARGE,9215,22,22q12.3,31999063,-7.84972023090111,0.37672694604292
MCM5,4174,22,22q12.3,34126116,5.1576755640822,3.61572293984756
APOL3,80833,22,22q12.3,34866323,-7.11006547944911,0.448949034901019
APOL4,80832,22,22q12.3,34915122,-6.477339994045,0.357843529921901
APOL1,8542,22,22q12.3,34979070,-7.1888761496312,0.163838363658465
CACNG2,10369,22,22q12.3,35290050,5.28176906669986,1.77759463383211
PSCD4,27128,22,22q13.1,36008370,-7.07503137494151,0.472614686434976
CARD10,29775,22,22q13.1,36216346,6.30794736059637,1.90070851098106
GCAT,23464,22,22q13.1,36533901,5.8214735752481,1.97382524768804
ANKRD54,129138,22,22q13.1,36556808,6.11577847680394,2.06327887887675
APOBEC3G,60489,22,22q13.1,37803082,-6.53979430826909,0.51127972914808
GRAP2,9402,22,22q13.1,38627032,-5.66595856551359,0.578616378629125
RANGAP1,5905,22,22q13.2,39971561,7.46035212429957,2.41310799616997
XRCC6,2547,22,22q13.2,40347241,5.42469224412098,1.64727109263009
SREBF2,6721,22,22q13.2,40559052,5.75782199748885,1.62031734745503
CENPM,79019,22,22q13.2,40664687,6.92793605954497,2.95987024717383
LOC388906,388906,22,22q13.2,40962383,5.58541985785258,1.61091679900981
WNT7B,7477,22,22q13.31,44696316,6.07548844121502,3.49878989764651
GTSE1,51512,22,22q13.31,45071476,8.9359089480897,3.32612852443738
SELO,83642,22,22q13.33,48981535,6.2921886991436,1.66509341394255
HDAC10,83933,22,22q13.33,49025739,6.97062885052861,2.42764323011546
MAPK12,6300,22,22q13.33,49033458,6.97062885052861,2.42764323011546
NCAPH2,29781,22,22q13.33,49293511,6.66252146996575,2.09929689664472
IL3RA,3563,23,23p22.33,1415509,-7.13600620931547,0.520763251102139
ARSD,414,23,23p22.33,2832011,-6.23899745376016,0.277353335989992
MXRA5,25878,23,23p22.33,3236606,-12.8852884192233,0.142954831311998
HCCS,3052,23,23p22.2,11039373,7.41495263352025,3.18048885999099
TLR7,51284,23,23p22.2,12795123,-5.42984842496829,0.56400106813839
RAB9A,9367,23,23p22.2,13617262,7.22858264871558,2.60333866084121
SCML2,10389,23,23p22.13,18167355,10.6571388650273,4.98806805916093
SMS,6611,23,23p22.11,21868763,11.0269184764109,3.66560877316894
ACOT9,23597,23,23p22.11,23631698,5.30664538452533,1.89030137731565
LOC389842,389842,23,23p21.3,25573614,9.00403485973987,4.24237102455351
CXorf21,80231,23,23p21.2,30486862,-7.44805833131818,0.310542518573163
LOC652904,652904,23,23p21.2,30545492,5.22663973373297,2.00517321326366
FTHL17,53940,23,23p21.2,30999279,6.10665669832883,1.8263539431112
LOC139431,139431,23,23p21.1,34074427,5.44395829211497,1.84134985886857
TMEM47,83604,23,23p21.1,34555102,-10.1884705865059,0.0727039134802719
CYBB,1536,23,23p11.4,37524264,-20.3380381454402,0.0710673796633298
SYTL5,94122,23,23p11.4,37778087,-6.13686652315003,0.379255471651063
TSPAN7,7102,23,23p11.4,38305683,-8.30662715731641,0.0770359187376997
MID1IP1,58526,23,23p11.4,38545629,9.5582602448404,3.02319624822657
GPR34,2857,23,23p11.4,41433170,-6.03405759115556,0.47404401235049
MAOA,4128,23,23p11.3,43400353,-11.0802186067866,0.147038300299018
EFHC2,80258,23,23p11.3,43892072,-5.40914891958466,0.535079198658058
CXorf36,79742,23,23p11.3,44906511,-11.1060391122604,0.320657517073869
RGN,9104,23,23p11.3,46822719,-6.97047715773319,0.358656682550702
NDUFB11,54539,23,23p11.3,46886563,5.65327152882043,2.58050590745529
PCTK1,5127,23,23p11.3,46962576,12.4489368074622,3.90782654739513
ZNF630,57232,23,23p11.23,47802547,-6.27021399928805,0.502779674514969
EBP,10682,23,23p11.23,48265201,6.79996451286565,3.59299144437192
TBC1D25,4943,23,23p11.23,48283019,5.47838117297128,1.55023174403284
SUV39H1,6839,23,23p11.23,48440075,8.56010731178294,5.14122630161883
PCSK1N,27344,23,23p11.23,48574450,5.62330630791802,1.65800656197019
TIMM17B,10245,23,23p11.23,48635676,5.60752008732691,2.30922609478136
SLC35A2,7355,23,23p11.23,48645403,7.84584072669152,2.107079186489
OTUD5,55593,23,23p11.23,48664432,6.92096876176806,1.65810440370809
TFE3,7030,23,23p11.23,48771186,6.82793500963275,2.20092998257396
GPKOW,27238,23,23p11.23,48857289,7.0185699321573,1.90511109972323
CCDC22,28952,23,23p11.23,48978885,5.44653641313968,1.74550499254227
FOXP3,50943,23,23p11.23,48994354,5.44653641313968,1.74550499254227
SHROOM4,57477,23,23p11.22,50351387,-6.95687521958794,0.587412423461339
FGD1,2245,23,23p11.22,54488612,6.19705284577878,2.19185921135472
APEX2,27301,23,23p11.21,55043505,5.54605808710366,2.45582708386523
MAGEH1,28986,23,23p11.21,55495263,-9.85914046763961,0.27821437772068
KLF8,11279,23,23p11.21,56275632,-7.27900064725275,0.337979609740046
UBQLN2,29978,23,23p11.1,56606797,5.9627521611487,1.59652849223016
ASB12,142689,23,23q11.1,63360801,-10.0481691412914,0.430740246254301
MTMR8,55613,23,23q11.1,63404686,-10.0481691412914,0.430740246254301
KIAA1166,55906,23,23q11.1,64052986,-7.15674455876734,0.583379831921682
ZC3H12B,340554,23,23q11.1,64625431,-6.49439425743117,0.58700175291942
VSIG4,11326,23,23q12,65158305,-7.83995317003886,0.44297068537886
HEPH,9843,23,23q12,65299388,-11.301725233842,0.227152257741147
AR,367,23,23q12,66680599,-20.4150436799066,0.117492802246099
PDZD11,51248,23,23q13.1,69422936,5.19420160718738,1.72238202275677
KIF4A,24137,23,23q13.1,69426620,9.59140377782527,7.64388372721737
SNX12,29934,23,23q13.1,70197513,5.14384777270523,1.82885020888384
NONO,4841,23,23q13.1,70420192,7.25125626597425,2.05881666661462
ERCC6L,54821,23,23q13.1,71341232,6.50199009351175,4.05232790010929
NAP1L2,4674,23,23q13.2,72348879,-8.95973084318397,0.216615772618789
ZDHHC15,158866,23,23q13.3,74508786,-7.32659902434684,0.450203054433075
CYSLTR1,10800,23,23q21.1,77414786,-9.21073825101572,0.249243044545848
GPR174,84636,23,23q21.1,78313125,-7.55861916139467,0.205650459432356
ITM2A,9452,23,23q21.1,78502537,-19.997083179768,0.129364641256898
SH3BGRL,6451,23,23q21.1,80344278,-8.72878956930471,0.077670692190085
RPS6KA6,27330,23,23q21.1,83205640,-10.1441169583262,0.199360544187492
HDX,139324,23,23q21.1,83462861,-10.8922399262082,0.428475731871925
ZNF711,7552,23,23q21.1,84385653,-9.9893279476197,0.273284346947925
POF1B,79983,23,23q21.2,84419058,-6.915156574435,0.0964463833642483
NAP1L3,4675,23,23q21.32,92812585,-12.2981031750272,0.146223052887887
DIAPH2,1730,23,23q21.33,95826365,-20.1122611609531,0.0723763844424802
PCDH19,57526,23,23q22.1,99433298,-5.7148948238618,0.593844625622127
SYTL4,94121,23,23q22.1,99816144,-9.87085684452883,0.321969752737674
CENPI,2491,23,23q22.1,100241454,6.09986435451856,3.72598930533271
LOC392510,392510,23,23q22.1,100332005,9.26348039004905,1.85241727548395
TIMM8A,1678,23,23q22.1,100487306,6.53058650480396,2.49578714817707
BTK,695,23,23q22.1,100491098,-6.67786357639876,0.473094086634274
GLA,2717,23,23q22.1,100539435,9.39016871182434,4.39532237375033
LOC100131755,100131755,23,23q22.1,100559939,-7.17313461678193,0.335418968548748
ARMCX1,51309,23,23q22.1,100692170,-15.5184738975429,0.141132975576597
ARMCX2,9823,23,23q22.1,100796923,-8.54807523916317,0.351948302623674
ZMAT1,84460,23,23q22.1,101023918,-6.88124738203475,0.251179080058902
